Park Name,Category,Scientific Name,Common Names,Observations,T&E
Great Smoky Mountains National Park,Fungi,Artomyces pyxidatus,,8,
Great Smoky Mountains National Park,Fungi,Auriscalpium vulgare,Pinecone Mushroom,,
Great Smoky Mountains National Park,Fungi,Lentinellus,,,
Great Smoky Mountains National Park,Fungi,Lentinellus castoreus,,,
Great Smoky Mountains National Park,Fungi,Lentinellus micheneri,,,
Great Smoky Mountains National Park,Fungi,Lentinellus omphalomorphus,,,
Great Smoky Mountains National Park,Fungi,Lentinellus subaustralis,,,
Great Smoky Mountains National Park,Fungi,Lentinellus ursinus,,2,
Great Smoky Mountains National Park,Fungi,Lentinellus vulpinus,,,
Great Smoky Mountains National Park,Fungi,Bondarzewia,,,
Great Smoky Mountains National Park,Fungi,Bondarzewia berkeleyi,Berkeley'S Polypore Mushroom,5,
Great Smoky Mountains National Park,Fungi,Bondarzewia mesenterica,,,
Great Smoky Mountains National Park,Fungi,Heterobasidion annosum,,1,
Great Smoky Mountains National Park,Fungi,Wrightoporia avellanea,,,
Great Smoky Mountains National Park,Fungi,Wrightoporia lenta,,,
Great Smoky Mountains National Park,Fungi,Laurilia sulcata,,,
Great Smoky Mountains National Park,Fungi,Dentipellicula leptodon,,,
Great Smoky Mountains National Park,Fungi,Hericium americanum,,2,
Great Smoky Mountains National Park,Fungi,Hericium coralloides,Coral Hedgehog Fungus,6,
Great Smoky Mountains National Park,Fungi,Hericium coraloides,,,
Great Smoky Mountains National Park,Fungi,Hericium erinaceum,,,
Great Smoky Mountains National Park,Fungi,Hericium erinaceus,,2,
Great Smoky Mountains National Park,Fungi,Asterostroma,,,
Great Smoky Mountains National Park,Fungi,Asterostroma andinum,,1,
Great Smoky Mountains National Park,Fungi,Asterostroma cervicolor,,,
Great Smoky Mountains National Park,Fungi,Dichostereum effuscatum,,,
Great Smoky Mountains National Park,Fungi,Dichostereum pallescens,,,
Great Smoky Mountains National Park,Fungi,Lachnocladium,,,
Great Smoky Mountains National Park,Fungi,Scytinostroma,,1,
Great Smoky Mountains National Park,Fungi,Scytinostroma arachnoideum,,,
Great Smoky Mountains National Park,Fungi,Scytinostroma duriusculum,,,
Great Smoky Mountains National Park,Fungi,Scytinostroma galactinum,,,
Great Smoky Mountains National Park,Fungi,Vararia,,,
Great Smoky Mountains National Park,Fungi,Vararia investiens,,,
Great Smoky Mountains National Park,Fungi,Dendrophora erumpens,,,
Great Smoky Mountains National Park,Fungi,Gloiothele citrina,,2,
Great Smoky Mountains National Park,Fungi,Gloiothele lactescens,,,
Great Smoky Mountains National Park,Fungi,Peniophora,,,
Great Smoky Mountains National Park,Fungi,Peniophora albobadia,,,
Great Smoky Mountains National Park,Fungi,Peniophora albugo,,,
Great Smoky Mountains National Park,Fungi,Peniophora farlowii,,,
Great Smoky Mountains National Park,Fungi,Peniophora pithya,,,
Great Smoky Mountains National Park,Fungi,Peniophora quercina,,,
Great Smoky Mountains National Park,Fungi,Peniophora violaceolivida,,,
Great Smoky Mountains National Park,Fungi,Boidinia furfuracea,,,
Great Smoky Mountains National Park,Fungi,Boidinia propinqua,,,
Great Smoky Mountains National Park,Fungi,Lactarius agglutinatus,,,
Great Smoky Mountains National Park,Fungi,Lactarius alachuanus,,,
Great Smoky Mountains National Park,Fungi,Lactarius albocarneus,,,
Great Smoky Mountains National Park,Fungi,Lactarius alnicola,,,
Great Smoky Mountains National Park,Fungi,Lactarius areolatus,Milkcap Mushroom,1,
Great Smoky Mountains National Park,Fungi,Lactarius argillaceifolius,,5,
Great Smoky Mountains National Park,Fungi,Lactarius argillaceifolius var. argillaceifolius,,,
Great Smoky Mountains National Park,Fungi,Lactarius atro-olivaceus,,,
Great Smoky Mountains National Park,Fungi,Lactarius atroviridis,Dark Green Milky Mushroom,3,
Great Smoky Mountains National Park,Fungi,Lactarius camphoratus,,9,
Great Smoky Mountains National Park,Fungi,Lactarius carbonicola,,,
Great Smoky Mountains National Park,Fungi,Lactarius carminascens,,,
Great Smoky Mountains National Park,Fungi,Lactarius carolinensis,,,
Great Smoky Mountains National Park,Fungi,Lactarius chelidonium,,,
Great Smoky Mountains National Park,Fungi,Lactarius chrysorrheus,Golden Drop Milky,11,
Great Smoky Mountains National Park,Fungi,Lactarius cinereus,,,
Great Smoky Mountains National Park,Fungi,Lactarius circellatus,,,
Great Smoky Mountains National Park,Fungi,Lactarius colorascens,,,
Great Smoky Mountains National Park,Fungi,Lactarius corrugis,Corrugated-Cap Milky Mushroom,16,
Great Smoky Mountains National Park,Fungi,Lactarius crassiusculus,,,
Great Smoky Mountains National Park,Fungi,Lactarius croceus,,2,
Great Smoky Mountains National Park,Fungi,Lactarius deceptivus,,22,
Great Smoky Mountains National Park,Fungi,Lactarius delicatus,,,
Great Smoky Mountains National Park,Fungi,Lactarius deliciosus,,,
Great Smoky Mountains National Park,Fungi,Lactarius dispersus,,,
Great Smoky Mountains National Park,Fungi,Lactarius fragilis,,2,
Great Smoky Mountains National Park,Fungi,Lactarius frustratus,,,
Great Smoky Mountains National Park,Fungi,Lactarius fuliginosus,,,
Great Smoky Mountains National Park,Fungi,Lactarius fumosus,,,
Great Smoky Mountains National Park,Fungi,Lactarius fusco-olivaceus,,,
Great Smoky Mountains National Park,Fungi,Lactarius gerardii,Lactarius Mushroom,10,
Great Smoky Mountains National Park,Fungi,Lactarius griseus,,3,
Great Smoky Mountains National Park,Fungi,Lactarius helvus,Waterdrop Milk Cap Mushroom,6,
Great Smoky Mountains National Park,Fungi,Lactarius hysginus,,,
Great Smoky Mountains National Park,Fungi,Lactarius imperceptus,,5,
Great Smoky Mountains National Park,Fungi,Lactarius indigo,Blue Milky Mushroom,1,
Great Smoky Mountains National Park,Fungi,Lactarius isabellinus,,,
Great Smoky Mountains National Park,Fungi,Lactarius lanuginosus,,,
Great Smoky Mountains National Park,Fungi,Lactarius lavendulacens,,,
Great Smoky Mountains National Park,Fungi,Lactarius lignyotellus,,,
Great Smoky Mountains National Park,Fungi,Lactarius lignyotus var. lignyotus,,2,
Great Smoky Mountains National Park,Fungi,Lactarius maculatipes,,,
Great Smoky Mountains National Park,Fungi,Lactarius maculatus,,,
Great Smoky Mountains National Park,Fungi,Lactarius maculosus,,,
Great Smoky Mountains National Park,Fungi,Lactarius marylandicus,,,
Great Smoky Mountains National Park,Fungi,Lactarius mucidus,,,
Great Smoky Mountains National Park,Fungi,Lactarius muscicola,,,
Great Smoky Mountains National Park,Fungi,Lactarius mutabilis,,9,
Great Smoky Mountains National Park,Fungi,Lactarius necator,,,
Great Smoky Mountains National Park,Fungi,Lactarius neuhoffii,,,
Great Smoky Mountains National Park,Fungi,Lactarius occidentalis,,,
Great Smoky Mountains National Park,Fungi,Lactarius olivaceo-brunneus,,,
Great Smoky Mountains National Park,Fungi,Lactarius paradoxus,,1,
Great Smoky Mountains National Park,Fungi,Lactarius peckii,Pecks Milkcap Mushroom,20,
Great Smoky Mountains National Park,Fungi,Lactarius piperatus,Peppery Milk-Cap Mushroom,8,
Great Smoky Mountains National Park,Fungi,Lactarius proximellus,,,
Great Smoky Mountains National Park,Fungi,Lactarius psammicola,,,
Great Smoky Mountains National Park,Fungi,Lactarius pseudoaffinis,,,
Great Smoky Mountains National Park,Fungi,Lactarius pseudoaspideus,,,
Great Smoky Mountains National Park,Fungi,Lactarius pungens,,,
Great Smoky Mountains National Park,Fungi,Lactarius purpureoechinatus,,,
Great Smoky Mountains National Park,Fungi,Lactarius pyrogalus,Milkcap Mushroom,7,
Great Smoky Mountains National Park,Fungi,Lactarius quietus var. incanus,,2,
Great Smoky Mountains National Park,Fungi,Lactarius repraesentaneus,,,
Great Smoky Mountains National Park,Fungi,Lactarius resimus,,,
Great Smoky Mountains National Park,Fungi,Lactarius rimosellus,,,
Great Smoky Mountains National Park,Fungi,Lactarius rufulus,,1,
Great Smoky Mountains National Park,Fungi,Lactarius salmoneus,,,
Great Smoky Mountains National Park,Fungi,Lactarius scrobiculatus var. canadensis,,1,
Great Smoky Mountains National Park,Fungi,Lactarius similissimus,,,
Great Smoky Mountains National Park,Fungi,Lactarius sordidus,,,
Great Smoky Mountains National Park,Fungi,Lactarius subdulcis,,,
Great Smoky Mountains National Park,Fungi,Lactarius subisabellinus,,2,
Great Smoky Mountains National Park,Fungi,Lactarius subplinthogalus,,1,
Great Smoky Mountains National Park,Fungi,Lactarius subpurpureus,,1,
Great Smoky Mountains National Park,Fungi,Lactarius subserifluus,,,
Great Smoky Mountains National Park,Fungi,Lactarius subvellereus,,4,
Great Smoky Mountains National Park,Fungi,Lactarius subvellereus var. subdistans,,31,
Great Smoky Mountains National Park,Fungi,Lactarius subvellereus var. subvellereus,,,
Great Smoky Mountains National Park,Fungi,Lactarius subvelutinus,,,
Great Smoky Mountains National Park,Fungi,Lactarius subvernalis,,1,
Great Smoky Mountains National Park,Fungi,Lactarius subvernalis var. cokeri,,,
Great Smoky Mountains National Park,Fungi,Lactarius sumstinei,,,
Great Smoky Mountains National Park,Fungi,Lactarius torminosus,,,
Great Smoky Mountains National Park,Fungi,Lactarius trivialis,,,
Great Smoky Mountains National Park,Fungi,Lactarius uvidus,,,
Great Smoky Mountains National Park,Fungi,Lactarius vellereus,,,
Great Smoky Mountains National Park,Fungi,Lactarius vietus,,3,
Great Smoky Mountains National Park,Fungi,Lactarius vinaceorufescens,,1,
Great Smoky Mountains National Park,Fungi,Lactarius vinaceosporus,,,
Great Smoky Mountains National Park,Fungi,Lactarius violascens,,,
Great Smoky Mountains National Park,Fungi,Lactarius volemus,Voluminous-Latex Milky Mushroom,18,
Great Smoky Mountains National Park,Fungi,Lactarius volemus var. volemus,,,
Great Smoky Mountains National Park,Fungi,Lactarius zonarius,,,
Great Smoky Mountains National Park,Fungi,Lactifluus allardii,,,
Great Smoky Mountains National Park,Fungi,Lactifluus glaucescens,Milkcap Mushroom,4,
Great Smoky Mountains National Park,Fungi,Lactifluus hygrophoroides,,7,
Great Smoky Mountains National Park,Fungi,Lactifluus luteolus,,3,
Great Smoky Mountains National Park,Fungi,Lactifluus petersenii,,,
Great Smoky Mountains National Park,Fungi,Lactifluus rugatus,,,
Great Smoky Mountains National Park,Fungi,Lactifluus subgerardii,,,
Great Smoky Mountains National Park,Fungi,Lactifluus subvellereus,,,
Great Smoky Mountains National Park,Fungi,Lactifluus volemus,Weeping Milk Cap Mushroom,20,
Great Smoky Mountains National Park,Fungi,Lentinellus cochleatus,,3,
Great Smoky Mountains National Park,Fungi,Russula,,14,
Great Smoky Mountains National Park,Fungi,Russula aciculocystis,,,
Great Smoky Mountains National Park,Fungi,Russula adusta,,,
Great Smoky Mountains National Park,Fungi,Russula aeruginea,,4,
Great Smoky Mountains National Park,Fungi,Russula alachauna,,,
Great Smoky Mountains National Park,Fungi,Russula albidula,,,
Great Smoky Mountains National Park,Fungi,Russula albonigra,,,
Great Smoky Mountains National Park,Fungi,Russula amoenolens,,,
Great Smoky Mountains National Park,Fungi,Russula aquosa,,,
Great Smoky Mountains National Park,Fungi,Russula atropurpurea,Brittlegill Mushroom,11,
Great Smoky Mountains National Park,Fungi,Russula aurea,,,
Great Smoky Mountains National Park,Fungi,Russula azurea,,,
Great Smoky Mountains National Park,Fungi,Russula ballouii,,,
Great Smoky Mountains National Park,Fungi,Russula blackfordiae,,,
Great Smoky Mountains National Park,Fungi,Russula blanda,,,
Great Smoky Mountains National Park,Fungi,Russula brevipes,Short-Stalked Russula,,
Great Smoky Mountains National Park,Fungi,Russula brevipes var. acrior,,1,
Great Smoky Mountains National Park,Fungi,Russula burkei,,,
Great Smoky Mountains National Park,Fungi,Russula chlorinosma,,,
Great Smoky Mountains National Park,Fungi,Russula claroflava,Yellow Russula,4,
Great Smoky Mountains National Park,Fungi,Russula compacta,,14,
Great Smoky Mountains National Park,Fungi,Russula corallina,,,
Great Smoky Mountains National Park,Fungi,Russula cremoricolor,,,
Great Smoky Mountains National Park,Fungi,Russula crustosa,,14,
Great Smoky Mountains National Park,Fungi,Russula cyanoxantha,,,
Great Smoky Mountains National Park,Fungi,Russula decolorans,,,
Great Smoky Mountains National Park,Fungi,Russula delica,,,
Great Smoky Mountains National Park,Fungi,Russula densifolia,,,
Great Smoky Mountains National Park,Fungi,Russula dissimulans,,1,
Great Smoky Mountains National Park,Fungi,Russula earlei,,,
Great Smoky Mountains National Park,Fungi,Russula emetica,,2,
Great Smoky Mountains National Park,Fungi,Russula exalbicans,,,
Great Smoky Mountains National Park,Fungi,Russula expallens,,,
Great Smoky Mountains National Park,Fungi,Russula flavida,,7,
Great Smoky Mountains National Park,Fungi,Russula flavisiccans,,,
Great Smoky Mountains National Park,Fungi,Russula foetens,,4,
Great Smoky Mountains National Park,Fungi,Russula foetentula,,,
Great Smoky Mountains National Park,Fungi,Russula fosteriana,,,
Great Smoky Mountains National Park,Fungi,Russula fragilis,Fragile Brittlegill Mushroom,1,
Great Smoky Mountains National Park,Fungi,Russula fragrantissima,,4,
Great Smoky Mountains National Park,Fungi,Russula granulata,,1,
Great Smoky Mountains National Park,Fungi,Russula grata,Almond-Scented Russula,3,
Great Smoky Mountains National Park,Fungi,Russula heterophylla,,,
Great Smoky Mountains National Park,Fungi,Russula integra,,,
Great Smoky Mountains National Park,Fungi,Russula laeta,,,
Great Smoky Mountains National Park,Fungi,Russula laurocerasi,,11,
Great Smoky Mountains National Park,Fungi,Russula lentiginosa,Brittlegill Mushroom,6,
Great Smoky Mountains National Park,Fungi,Russula leucomodesta,,,
Great Smoky Mountains National Park,Fungi,Russula lilacea,,,
Great Smoky Mountains National Park,Fungi,Russula lutea,,2,
Great Smoky Mountains National Park,Fungi,Russula maculata,,,
Great Smoky Mountains National Park,Fungi,Russula magna,,,
Great Smoky Mountains National Park,Fungi,Russula magnifica,,,
Great Smoky Mountains National Park,Fungi,Russula mariae,,5,
Great Smoky Mountains National Park,Fungi,Russula modesta,,,
Great Smoky Mountains National Park,Fungi,Russula montana,,,
Great Smoky Mountains National Park,Fungi,Russula nigricans,,,
Great Smoky Mountains National Park,Fungi,Russula nigrodisca,,,
Great Smoky Mountains National Park,Fungi,Russula nobilis,,,
Great Smoky Mountains National Park,Fungi,Russula ochroleucoides,,3,
Great Smoky Mountains National Park,Fungi,Russula ochrophylla,,,
Great Smoky Mountains National Park,Fungi,Russula olivacea,,,
Great Smoky Mountains National Park,Fungi,Russula orchrophylla,,,
Great Smoky Mountains National Park,Fungi,Russula parvovirescens,,3,
Great Smoky Mountains National Park,Fungi,Russula pectinata,,,
Great Smoky Mountains National Park,Fungi,Russula pectinatoides,,7,
Great Smoky Mountains National Park,Fungi,Russula persicina,,,
Great Smoky Mountains National Park,Fungi,Russula polyphylla,,,
Great Smoky Mountains National Park,Fungi,Russula praetenuis,,,
Great Smoky Mountains National Park,Fungi,Russula pseudofoetens,,,
Great Smoky Mountains National Park,Fungi,Russula pseudolepida,,,
Great Smoky Mountains National Park,Fungi,Russula pulchra,,,
Great Smoky Mountains National Park,Fungi,Russula pungens,,,
Great Smoky Mountains National Park,Fungi,Russula pusilla,,1,
Great Smoky Mountains National Park,Fungi,Russula pusilliformis,,,
Great Smoky Mountains National Park,Fungi,Russula riograndensis,,,
Great Smoky Mountains National Park,Fungi,Russula risigallina,,,
Great Smoky Mountains National Park,Fungi,Russula romellii,,,
Great Smoky Mountains National Park,Fungi,Russula rosea,,,
Great Smoky Mountains National Park,Fungi,Russula roseipes,,,
Great Smoky Mountains National Park,Fungi,Russula rubellipes,,,
Great Smoky Mountains National Park,Fungi,Russula rubescens,,,
Great Smoky Mountains National Park,Fungi,Russula rugulosa,,,
Great Smoky Mountains National Park,Fungi,Russula sanguinaria,,,
Great Smoky Mountains National Park,Fungi,Russula sanguinea,,,
Great Smoky Mountains National Park,Fungi,Russula sericeonitens,,,
Great Smoky Mountains National Park,Fungi,Russula silvicola,,1,
Great Smoky Mountains National Park,Fungi,Russula simillima,,,
Great Smoky Mountains National Park,Fungi,Russula sordida,,,
Great Smoky Mountains National Park,Fungi,Russula subfloridana,,,
Great Smoky Mountains National Park,Fungi,Russula subfoetens,,,
Great Smoky Mountains National Park,Fungi,Russula subobscura,,,
Great Smoky Mountains National Park,Fungi,Russula subsericeonitens,,,
Great Smoky Mountains National Park,Fungi,Russula subsordida,,,
Great Smoky Mountains National Park,Fungi,Russula subtilis,,,
Great Smoky Mountains National Park,Fungi,Russula tennesseensis,,,
Great Smoky Mountains National Park,Fungi,Russula tenuiceps,,2,
Great Smoky Mountains National Park,Fungi,Russula terenopus,,,
Great Smoky Mountains National Park,Fungi,Russula uncialis,,,
Great Smoky Mountains National Park,Fungi,Russula variata,,38,
